,close,change,stock_volatility,stock_momentum,index_volatility,index_momentum,sector_momentum
0,1696.0999760000002,0.011408511000000001,,,,,0.4
1,1715.449951,-0.008510872,,,,,0.6
2,1700.8499760000002,-0.012287989,,,,,0.6
3,1679.949951,0.024584095,,,,,0.4
4,1721.25,-0.002556296,0.0025274898000000007,0.6,0.006761578000000001,0.0,0.6
5,1716.8499760000002,-0.004077235,-0.0005696593999999996,0.8,0.004434613,0.0,0.8
6,1709.8499760000002,0.000526376,0.0012377902000000004,0.6,0.000768983,0.2,0.8
7,1710.75,-0.007219041999999999,0.0022515796000000003,0.6,0.00025226700000000003,0.2,0.6
8,1698.4000239999998,-0.007359868,-0.004137212999999999,0.8,-0.002522983,0.4,0.6
9,1685.9000239999998,-0.010884379,-0.005802829599999999,0.8,-0.002602517,0.4,0.6
10,1667.550049,-0.010404544,-0.0070682914,0.8,1.83e-05,0.4,0.6
11,1650.199951,-0.011453098,-0.0094641862,1.0,0.002522952,0.2,0.4
12,1631.300049,-0.005271929,-0.0090747636,1.0,-0.000568626,0.4,0.4
13,1622.699951,0.014358815,-0.0047310270000000005,0.8,0.001190811,0.4,0.6
14,1646.0,0.0076549059999999995,-0.0010231700000000003,0.6,6.82e-05,0.6,0.6
15,1658.599976,-0.006360742,-0.00021440960000000016,0.6,-0.0028771770000000003,0.8,0.6
16,1648.050049,0.007220595,0.003520329,0.4,-0.001948466,0.8,0.6
17,1659.949951,-0.009427936,0.0026891275999999997,0.4,-0.0014617520000000002,0.8,0.6
18,1644.300049,0.004956457,0.0008086559999999999,0.4,0.00039968400000000003,0.6,0.6
19,1652.449951,0.011498079,0.0015772906,0.4,3.78e-05,0.6,0.6
20,1671.449951,0.019025427,0.0066545244,0.2,0.001044021,0.4,0.6
21,1703.25,0.007133435,0.0066370924,0.2,0.000720218,0.4,0.8
22,1715.4000239999998,-2.9199999999999998e-05,0.0085168396,0.2,0.001123844,0.4,0.8
23,1715.3499760000002,-0.02457226,0.0026110961999999995,0.4,-0.0016345910000000001,0.6,0.6
24,1673.199951,-0.001314817,4.851699999999966e-05,0.6,-0.0026295579999999997,0.6,0.4
25,1671.0,-0.001855162,-0.004127600800000001,0.8,-0.0027543990000000003,0.6,0.2
26,1667.900024,-0.001379008,-0.0058300894,1.0,-0.006190608,0.8,0.2
27,1665.599976,-0.002401537,-0.006304556800000001,1.0,-0.003630328,0.6,0.4
