,close,change,stock_volatility,stock_momentum,index_volatility,index_momentum,sector_momentum
0,2152.850098,-0.000418119,,,,,0.4
1,2151.949951,0.002741768,,,,,0.6
2,2157.850098,-0.011979562,,,,,0.6
3,2132.0,0.039118152999999996,,,,,0.4
4,2215.399902,0.020289879,0.0099504238,0.4,0.006761578000000001,0.0,0.6
5,2260.350098,-0.009644545,0.0081051386,0.4,0.004434613,0.0,0.8
6,2238.550049,-0.019454579,0.0036658692000000005,0.6,0.000768983,0.2,0.8
7,2195.0,-0.005261981,0.005009385400000001,0.6,0.00025226700000000003,0.2,0.6
8,2183.449951,-0.013006894,-0.005415623999999998,0.8,-0.002522983,0.4,0.6
9,2155.050049,0.002969723,-0.008879655199999998,0.8,-0.002602517,0.4,0.6
10,2161.449951,-0.005274192,-0.008005584599999997,0.8,1.83e-05,0.4,0.6
11,2150.050049,-0.008488175,-0.005812303799999997,0.8,0.002522952,0.2,0.4
12,2131.800049,-0.008678112,-0.006495529999999998,0.8,-0.000568626,0.4,0.4
13,2113.300049,-0.046751548,-0.013244460799999996,0.8,0.001190811,0.4,0.6
14,2014.5,0.002482005,-0.013342004399999996,0.8,6.82e-05,0.6,0.6
15,2019.5,0.010274821,-0.010232201799999997,0.6,-0.0028771770000000003,0.8,0.6
16,2040.25,0.025119471,-0.0035106725999999957,0.4,-0.001948466,0.8,0.6
17,2091.5,-0.009921109000000001,-0.0037592719999999954,0.4,-0.0014617520000000002,0.8,0.6
18,2070.75,-0.010841459,0.003422745800000004,0.4,0.00039968400000000003,0.6,0.6
19,2048.300049,-0.016501513,-0.00037395779999999535,0.6,3.78e-05,0.6,0.6
20,2014.5,0.032166815,0.004004441000000005,0.6,0.001044021,0.4,0.6
21,2079.300049,0.0,-0.001019453199999995,0.6,0.000720218,0.4,0.8
22,2079.300049,-0.022916377999999998,-0.0036185069999999943,0.6,0.001123844,0.4,0.8
23,2031.6500239999998,-0.015430795,-0.004536374199999996,0.6,-0.0016345910000000001,0.6,0.6
24,2000.300049,-0.016197582,-0.0044755879999999965,0.6,-0.0026295579999999997,0.6,0.4
25,1967.9000239999998,0.007495299,-0.009409891199999996,0.6,-0.0027543990000000003,0.6,0.2
26,1982.6500239999998,0.0008069889999999999,-0.009248493399999997,0.6,-0.006190608,0.8,0.2
27,1984.25,0.010784943,-0.0025082291999999973,0.4,-0.003630328,0.6,0.4
28,2005.6500239999998,0.0046867720000000005,0.001515284200000003,0.2,-0.00081113,0.4,0.4
29,2015.050049,0.003846058,0.005524012200000003,0.0,0.00154581,0.2,0.6
30,2022.800049,0.0,0.004024952400000003,0.0,-0.000339173,0.4,0.6
31,2022.800049,0.008478298,0.0055592142000000025,0.0,0.001290757,0.4,0.4
32,2039.949951,-0.025760400000000003,-0.001749854399999998,0.2,-0.001980597,0.6,0.2
33,1987.4000239999998,0.006591514000000001,-0.001368905999999998,0.2,-0.003127762,0.8,0.2
34,2000.5,0.005973482,-0.000943421199999998,0.2,-0.004038981,1.0,0.0
35,2012.449951,0.00116778,-0.000709865199999998,0.2,-0.0051779320000000005,1.0,0.0
36,2014.800049,0.003920936,-0.001621337599999998,0.2,-0.006936628,1.0,0.2
37,2022.699951,-0.004647205,0.0026013014000000026,0.2,-0.005060202,0.8,0.2
38,2013.300049,-0.006804785,-7.795839999999755e-05,0.4,-0.005126928,0.8,0.4
39,1999.5999760000002,-0.00575115,-0.002422884799999998,0.6,-0.005598849,0.8,0.4
40,1988.0999760000002,0.003671872,-0.0019220663999999978,0.6,-0.005498669,0.8,0.4
41,1995.4000239999998,-0.005988811,-0.003904015799999998,0.8,-0.004430282,0.8,0.2
42,1983.449951,0.037636517,0.004552728600000003,0.6,-0.0045812679999999995,0.8,0.4
43,2058.100098,-0.009426241,0.004028437400000003,0.6,-0.003956998,0.6,0.4
44,2038.699951,-0.026266703,-7.467319999999722e-05,0.6,-0.001943976,0.4,0.4
45,1985.1500239999998,-0.029972546,-0.006803556799999997,0.8,-0.001313651,0.4,0.6
46,1925.6500239999998,-0.005946081999999999,-0.006795010999999998,0.8,-3.9899999999999994e-05,0.4,0.6
47,1914.199951,0.000287352,-0.014264843999999999,0.8,-0.0013104660000000001,0.6,0.4
48,1914.75,-0.005196475,-0.0134188908,0.8,-0.004283070999999999,0.8,0.2
49,1904.800049,0.034386811,-0.0012881879999999991,0.6,-0.0044196999999999995,0.8,0.2
50,1970.300049,0.030147643,0.010735849799999999,0.4,-0.001225338,0.6,0.2
51,2029.699951,0.007340999,0.013393266000000001,0.2,-0.000788223,0.4,0.2
52,2044.5999760000002,0.003423712,0.014020537999999999,0.2,0.0018086229999999999,0.2,0.4
53,2051.600098,0.006970074000000001,0.0164538478,0.0,0.00531088,0.0,0.4
54,2065.899902,-0.002178228,0.00914084,0.2,0.005627121,0.0,0.6
55,2061.399902,0.010429805,0.0051972724,0.2,0.006357724,0.0,0.6
56,2082.899902,-0.003888738,0.0029513250000000003,0.4,0.005828408,0.2,0.6
57,2074.800049,-0.014579718,-0.0006493609999999996,0.6,0.001923953,0.4,0.6
58,2044.550049,0.002787876,-0.0014858005999999996,0.6,0.00045985800000000005,0.6,0.8
59,2050.25,-0.009901255,-0.0030304059999999994,0.6,-0.0008875710000000001,0.8,0.8
60,2029.949951,-0.007808061999999999,-0.006677979399999999,0.8,-0.004337779,1.0,0.8
61,2014.0999760000002,-0.016235516000000002,-0.009147334999999998,0.8,-0.007520323000000001,1.0,1.0
62,1981.4000239999998,0.000681324,-0.006095126599999999,0.6,-0.005196852,0.8,1.0
63,1982.75,-0.013995713,-0.0094518444,0.8,-0.004617085,0.6,1.0
64,1955.0,-0.017493581,-0.0109703096,0.8,-0.00204387,0.4,1.0
65,1920.800049,-0.010021865999999999,-0.011413070400000001,0.8,0.00039198300000000004,0.2,0.8
66,1901.550049,-0.013646799999999999,-0.010895327199999999,0.8,0.003362773,0.2,0.6
67,1875.5999760000002,0.014022205,-0.008227150999999999,0.8,0.005040156,0.2,0.6
68,1901.9000239999998,0.0035753340000000003,-0.004712941599999999,0.6,0.005580542,0.2,0.6
69,1908.699951,-0.004217492,-0.002057723799999999,0.6,0.002346576,0.4,0.6
70,1900.6500239999998,-0.003340949,-0.0007215403999999992,0.6,0.001029766,0.6,0.8
71,1894.300049,-0.012748786000000002,-0.0005419375999999993,0.6,0.001093824,0.6,1.0
72,1870.1500239999998,-0.00125657,-0.0035976925999999993,0.8,-0.000655354,0.8,0.8
73,1867.800049,-0.029205507999999998,-0.010153860999999998,1.0,-0.004112221,1.0,0.6
74,1813.25,0.016158858,-0.006078590999999998,0.8,-0.002042356,0.8,0.4
75,1842.550049,0.024965401,-0.0004173209999999974,0.6,-0.0015165279999999998,0.6,0.4
76,1888.550049,-0.000847263,0.001962983600000003,0.6,-0.000623186,0.4,0.2
77,1886.949951,0.00349776,0.0029138496000000033,0.4,-0.001535404,0.4,0.4
78,1893.550049,0.002297259,0.009214403000000003,0.2,0.000643598,0.4,0.4
79,1897.9000239999998,-0.011091231000000002,0.0037643852000000025,0.4,-0.0012499289999999999,0.6,0.4
80,1876.8499760000002,0.012307843,0.0012328736000000028,0.4,-0.002770941,0.8,0.2
81,1899.949951,0.012289848999999999,0.0038602960000000026,0.2,-0.001137503,0.8,0.4
82,1923.300049,-0.010658763,0.0010289914000000027,0.4,,0.6,0.4
83,1902.800049,-0.005124028,-0.0004552659999999973,0.6,,0.4,0.6
84,1893.050049,0.001584744,0.002079929000000003,0.4,,0.4,0.8
85,1896.050049,0.006803566,0.0009790736000000026,0.4,,0.4,0.8
86,1908.949951,-0.010346002,-0.0035480965999999973,0.6,,0.6,0.8
87,1889.199951,0.015509237,0.0016855034000000026,0.4,,0.8,0.6
88,1918.5,-0.011832135,0.0003438820000000025,0.4,-0.001990031,0.8,0.4
89,1895.800049,0.030725814,0.006172096000000004,0.4,0.001735525,0.6,0.2
90,1954.050049,0.00736926,0.006285234800000004,0.4,0.0034955679999999997,0.4,0.2
91,1968.449951,0.009855483,0.010325531800000004,0.2,0.00335368,0.4,0.2
92,1987.8499760000002,0.003244748,0.007872634000000003,0.2,0.004217302,0.4,0.4
93,1994.300049,-0.002281527,0.009782755600000003,0.2,0.000997206,0.6,0.6
94,1989.75,-0.003593428,0.002918907200000003,0.4,-0.002936854,0.8,0.8
95,1982.5999760000002,0.017250113,0.004895077800000003,0.4,-0.004221594,1.0,1.0
96,2016.800049,-0.008330052,0.0012579708000000033,0.6,-0.006663051,1.0,0.8
97,2000.0,-0.012099976,-0.0018109739999999969,0.8,-0.007440751,1.0,0.6
98,1975.800049,0.009818758,0.0006090830000000033,0.6,-0.002004204,0.8,0.4
99,1995.199951,-0.001253007,0.0010771672000000035,0.6,-0.0034778409999999997,0.8,0.4
100,1992.699951,0.00705076,-0.0009627033999999969,0.6,0.000950892,0.6,0.4
101,2006.75,0.0020430929999999997,0.001111925600000003,0.4,0.006067212,0.4,0.6
102,2010.8499760000002,-0.014148222,0.0007022764000000029,0.4,0.007480221,0.2,0.8
103,1982.4000239999998,-0.007137825,-0.002689040199999997,0.6,0.00343776,0.4,0.8
104,1968.25,-0.00391208,-0.0032208547999999977,0.6,0.004836785,0.4,0.8
105,1960.550049,0.01190991,-0.0022490247999999977,0.6,-0.000983729,0.6,0.8
106,1983.9000239999998,-0.047205012000000005,-0.012098645799999998,0.8,-0.0033962059999999997,0.8,0.8
107,1890.25,-0.023356712,-0.0139403438,0.8,-0.004725264,1.0,0.6
108,1846.0999760000002,-0.018173407,-0.016147460199999998,0.8,-0.0065131519999999995,1.0,0.6
109,1812.550049,-0.000303467,-0.0154257376,0.8,-0.004788616,0.8,0.4
110,1812.0,0.03656181,-0.0104953576,0.8,-0.0013375379999999999,0.6,0.4
111,1878.25,0.012884308,0.001522506400000001,0.6,0.0014806770000000001,0.4,0.4
112,1902.449951,-0.008331349,0.004527579000000001,0.6,0.0010387130000000001,0.4,0.6
113,1886.5999760000002,-0.007288243000000001,0.006704611800000001,0.6,0.001728894,0.4,0.6
114,1872.8499760000002,0.004164801,0.007598265400000003,0.4,-0.00042481800000000004,0.6,0.8
115,1880.6500239999998,0.028872957,0.006060494800000002,0.4,-0.0013670070000000002,0.6,0.8
116,1934.949951,-0.010387853,0.0014060626000000013,0.6,-0.005274564,0.8,0.6
117,1914.8499760000002,-0.002950636,0.0024822052000000013,0.6,-0.001800507,0.6,0.6
118,1909.199951,0.017258576,0.007391569000000002,0.4,-0.00032475900000000004,0.4,0.8
119,1942.1500239999998,-0.004865779000000001,0.005585453000000002,0.6,-0.000854455,0.4,0.8
120,1932.699951,-0.021653633,-0.004519864999999998,0.8,-0.001085662,0.6,0.6
121,1890.8499760000002,0.011952283999999999,-5.1837599999998014e-05,0.6,0.001361038,0.4,0.6
122,1913.449951,0.011654368,0.002869163200000002,0.4,-0.003874355,0.6,0.6
123,1935.75,0.001239842,-0.0003345835999999984,0.4,-0.004005283,0.6,0.6
124,1938.1500239999998,-0.022366677,-0.0038347631999999985,0.4,-0.006338399999999999,0.6,0.6
125,1894.800049,-0.012560718,-0.0020161801999999994,0.4,-0.005195862,0.4,0.6
126,1871.0,-0.038428661,-0.0120923692,0.6,-0.010055887,0.6,0.8
127,1799.0999760000002,0.029959437999999998,-0.0084313552,0.6,-0.0048934,0.4,0.8
128,1853.0,-0.002428494,-0.009165022399999999,0.8,-0.0030395229999999997,0.4,0.6
129,1848.5,-0.0026237359999999998,-0.005216434199999999,0.8,-0.000940373,0.4,0.4
130,1843.6500239999998,0.032191563,0.003734022000000001,0.6,-2.84e-05,0.4,0.4
131,1903.0,0.0053599319999999995,0.0124917406,0.4,0.005418555,0.2,0.4
132,1913.199951,0.008467526999999999,0.008193358400000001,0.4,0.006428136,0.2,0.4
