,close,change,stock_volatility,stock_momentum,index_volatility,index_momentum,Unnamed: 0,sector_momentum
163,1046.449951,-0.02857276,-0.01357467200000001,1.0,0.002424839,0.4,163,0.8
164,1016.5499880000001,0.016034615,-0.008558399800000008,0.8,0.003722758,0.2,164,0.6
165,1032.849976,0.007648762,-0.00654670200000001,0.6,0.0037644640000000004,0.2,165,0.6
166,1040.75,-0.00168148,-0.0018288888000000092,0.6,0.001894126,0.4,166,0.6
167,1039.0,-0.015062583000000001,-0.0043266892000000095,0.6,-0.0021074270000000003,0.6,167,0.6
168,1023.349976,0.0022475670000000002,0.0018373761999999898,0.4,-0.00160018,0.4,168,0.6
169,1025.650024,-0.020523617,-0.00547427020000001,0.6,-0.00206343,0.6,169,0.8
170,1004.599976,-0.016275111000000002,-0.01025904480000001,0.8,-0.003191566,0.8,170,0.6
171,988.25,0.014975955,-0.0069275578000000115,0.6,-0.003800838,0.8,171,0.6
172,1003.0499880000001,-0.005782351999999999,-0.0050715116000000105,0.6,-0.0029883509999999998,0.8,172,0.8
173,997.25,0.002456768,-0.00502967140000001,0.6,-0.002553021,0.8,173,0.6
174,999.7000119999999,-0.016705023,-0.00426595260000001,0.6,-0.003736239,0.8,174,0.6
175,983.0,-0.017293998,-0.004469730000000009,0.6,-0.0021063279999999998,0.6,175,0.8
176,966.0,-0.009679064,-0.009400733800000009,0.8,1.7e-05,0.4,176,0.8
177,956.650024,0.008257946,-0.006592674200000009,0.6,0.001150318,0.4,177,0.8
178,964.5499880000001,0.0044062,-0.006202787800000009,0.6,-0.0007865410000000001,0.6,178,1.0
179,968.7999880000001,-0.012696107,-0.005401004600000009,0.6,0.0005600080000000001,0.6,179,0.8
180,956.5,0.007475195,-0.00044716600000000855,0.4,-0.0012008160000000002,0.8,180,0.6
181,963.650024,-0.0032688459999999997,0.0008348775999999914,0.4,-0.003965624,1.0,181,0.6
182,960.5,0.018896433,0.002962574999999991,0.4,-0.0017994060000000001,0.8,182,0.4
183,978.650024,-0.013845652,-0.0006877954000000088,0.6,-0.000560213,0.6,183,0.4
184,965.099976,-0.01859906,-0.001868386000000009,0.6,-0.001169668,0.6,184,0.4
185,947.150024,0.01720951,7.847699999999122e-05,0.6,-0.0014356929999999998,0.6,185,0.6
186,963.4500119999999,-0.011261648999999999,-0.0015200836000000084,0.6,-0.001361086,0.6,186,0.6
187,952.599976,0.012282188000000001,-0.0028429326000000083,0.6,-0.00379858,0.8,187,0.6
188,964.2999880000001,0.02831068,0.0055883337999999925,0.4,-0.003938817,0.8,188,0.6
189,991.599976,0.013362243000000001,0.011980594399999992,0.2,-0.004178124,0.8,189,0.6
190,1004.849976,-0.005622694,0.007414153599999992,0.4,-0.0047952640000000005,0.8,190,0.4
191,999.2000119999999,-0.017113727,0.006243737999999993,0.4,-0.0037905779999999997,0.8,191,0.2
192,982.099976,0.007942214,0.005375743199999993,0.4,-0.00273216,0.6,192,0.2
193,989.900024,-0.009697985,-0.0022259898000000075,0.6,-0.002270775,0.6,193,0.2
194,980.2999880000001,-0.008364799000000001,-0.006571398200000009,0.8,-0.002674338,0.6,194,0.2
195,972.099976,0.011572883999999999,-0.003132282600000009,0.6,0.00017119599999999998,0.4,195,0.4
196,983.349976,0.023084367,0.004907336199999991,0.4,0.001213811,0.2,196,0.6
197,1006.0499880000001,-0.012524205,0.0008140523999999913,0.6,-0.000571366,0.4,197,0.8
198,993.4500119999999,-0.013991668999999998,-4.4684400000008506e-05,0.6,-0.001093248,0.6,198,0.8
199,979.5499880000001,-0.018375785,-0.002046881600000008,0.6,-0.00152336,0.6,199,0.8
200,961.5499880000001,-0.018355743,-0.008032607000000008,0.8,-0.004502673,0.8,200,0.8
201,943.900024,-0.013613768,-0.015372234000000007,1.0,-0.005005875,1.0,201,0.8
202,931.0499880000001,-0.005799865,-0.014027366000000008,1.0,-0.0032720170000000003,0.8,202,0.8
203,925.650024,0.012801789,-0.008668674400000008,0.8,-0.004552758,0.8,203,0.8
204,937.5,-0.012160026,-0.0074255226000000075,0.8,-0.003625325,0.8,204,0.8
205,926.099976,0.000161995,-0.003721975000000008,0.6,-0.001076768,0.6,205,0.6
206,926.25,-0.017975734,-0.0045943682000000085,0.6,-0.002988677,0.6,206,0.6
207,909.599976,0.012587963999999998,-0.0009168024000000086,0.4,-0.001809134,0.6,207,0.6
208,921.0499880000001,-0.011562851,-0.005789730400000008,0.6,0.001322785,0.4,208,0.6
209,910.400024,-0.001647627,-0.0036872506000000076,0.6,0.001994632,0.4,209,0.6
210,908.900024,-0.004510987,-0.004621847000000008,0.8,0.002028769,0.4,210,0.8
211,904.7999880000001,-0.002486737,-0.001524047600000008,0.8,0.0028734859999999997,0.4,211,0.8
212,902.5499880000001,0.00930699,-0.0021802424000000077,0.8,0.0018953370000000002,0.4,212,0.8
213,910.9500119999999,0.010428673000000001,0.0022180623999999926,0.6,-0.001080356,0.6,213,0.8
214,920.4500119999999,0.01385192,0.005317971799999993,0.4,0.0007134639999999999,0.4,214,0.8
215,933.2000119999999,0.016180857,0.009456340599999991,0.2,-5.98e-05,0.4,215,0.6
216,948.2999880000001,-0.011968761000000001,0.007559935799999992,0.2,0.001254141,0.4,216,0.4
217,936.9500119999999,-0.01414163,0.0028702117999999917,0.4,0.001578108,0.4,217,0.2
218,923.7000119999999,-0.009635189,-0.0011425606000000084,0.6,0.0024666479999999997,0.4,218,0.2
219,914.7999880000001,-0.003498046,-0.004612553800000008,0.8,-0.000233822,0.6,219,0.2
220,911.599976,0.018758267,-0.004097071800000009,0.8,-0.000922229,0.8,220,0.4
221,928.7000119999999,-0.007914326999999999,-0.0032861850000000083,0.8,-0.000730823,0.6,221,0.6
222,921.349976,-0.013458473,-0.0031495536000000074,0.8,-0.0031856259999999996,0.8,222,0.8
223,908.9500119999999,-0.026294102000000003,-0.006481336200000007,0.8,-0.0046432109999999995,0.8,223,0.8
224,885.0499880000001,0.017682643999999997,-0.0022451982000000073,0.6,-0.0029447220000000003,0.6,224,1.0
225,900.7000119999999,0.004607487,-0.005075354200000007,0.6,-0.0013129489999999999,0.4,225,1.0
226,904.849976,0.006078356,-0.002276817600000007,0.4,-0.000578939,0.4,226,0.8
227,910.349976,-0.0032954359999999997,-0.00024421020000000676,0.4,-0.001293382,0.4,227,0.8
228,907.349976,-0.002479749,0.004518660399999994,0.4,0.000776423,0.2,228,0.6
229,905.099976,-0.011711387,-0.001360145800000006,0.6,0.001150098,0.2,229,0.6
230,894.5,0.024035774,0.002525511599999994,0.6,-0.001686244,0.4,230,0.4
231,916.0,-0.00469431,0.00037097839999999385,0.8,-0.004155061,0.6,231,0.6
232,911.7000119999999,-0.019030421999999998,-0.0027760188000000062,0.8,-0.0034744579999999997,0.6,232,0.4
233,894.349976,0.011796331,7.919719999999395e-05,0.6,-0.0017922729999999998,0.6,233,0.4
234,904.900024,-0.009890609,0.00044335279999999403,0.6,-0.003212978,0.8,234,0.4
235,895.9500119999999,-0.005859702,-0.005535742400000006,0.8,-0.000134885,0.6,235,0.4
236,890.7000119999999,0.021387659,-0.0003193486000000058,0.6,0.0032157859999999996,0.4,236,0.4
237,909.75,0.011541632,0.005795062199999994,0.4,0.005897512,0.2,237,0.6
238,920.25,0.005161641,0.004468124199999994,0.4,0.004989429,0.2,238,0.6
239,925.0,0.000324311,0.006511108199999995,0.2,0.005457002,0.0,239,0.4
240,925.2999880000001,0.008159503,0.009314949199999995,0.0,0.00393947,0.2,240,0.6
241,932.849976,-0.002840718,0.004469273799999994,0.2,0.000645877,0.4,241,0.6
242,930.2000119999999,-0.0029026140000000004,0.0015804245999999945,0.4,2.1899999999999997e-05,0.4,242,0.4
243,927.5,-0.007978463,-0.0010475962000000053,0.6,-0.001554265,0.6,243,0.6
244,920.099976,0.00880343,0.0006482275999999945,0.6,-0.0016851289999999998,0.8,244,0.6
245,928.2000119999999,0.001777595,-0.0006281540000000055,0.6,-0.0034984129999999997,0.8,245,0.6
246,929.849976,-0.004463047,-0.0009526198000000057,0.6,-0.000677164,0.6,246,0.4
247,925.7000119999999,0.080803702,0.015788643399999993,0.4,-0.000427425,0.6,247,0.4
248,1000.5,0.052223887999999996,0.02782911359999999,0.2,0.000415034,0.4,248,0.2
249,1052.75,-0.010543791,0.023959669399999987,0.4,-0.000418264,0.4,249,0.2
250,1041.650024,0.034224571,0.030449064599999992,0.4,3.34e-06,0.4,250,0.0
251,1077.300049,-0.007890095,0.02976365499999999,0.4,-0.002043184,0.6,251,0.2
252,1068.800049,-0.006409148000000001,0.012321084999999987,0.6,-0.001933584,0.6,252,0.2
253,1061.949951,0.024530392,0.006782385799999987,0.6,-0.002889707,0.8,253,0.4
254,1088.0,-0.02357539,0.004176065999999987,0.6,-0.0024036870000000003,0.8,254,0.6
255,1062.349976,-0.04122934,-0.010914716200000013,0.8,-0.0009864960000000001,0.6,255,0.6
256,1018.5499880000001,-0.021304807999999998,-0.013597658800000013,0.8,-0.000836632,0.6,256,0.6
257,996.849976,0.014194738,-0.009476881600000011,0.6,-0.0012378410000000002,0.6,257,0.8
258,1011.0,-0.010979205,-0.01657880100000001,0.8,-0.001065015,0.6,258,0.8
259,999.900024,-0.008650889,-0.013593900800000011,0.8,-0.001581897,0.6,259,0.6
260,991.25,0.01896594,-0.0015548448000000104,0.6,-0.0020244160000000002,0.8,260,0.6
261,1010.0499880000001,-0.042324638,-0.00575881080000001,0.6,-0.0020778660000000003,0.8,261,0.4
262,967.2999880000001,-0.019487208,-0.012495200000000008,0.8,-0.002791445,1.0,262,0.4
263,948.4500119999999,0.005060876,-0.00928718380000001,0.6,-0.002845902,1.0,263,0.4
264,953.25,-0.0006294,-0.007682886000000009,0.6,-0.0028589229999999998,1.0,264,0.6
265,952.650024,0.009867174,-0.00950263920000001,0.6,-0.002564913,1.0,265,0.8
266,962.0499880000001,-0.0029104390000000003,-0.0016197994000000104,0.6,-0.005582394,1.0,266,0.8
267,959.25,0.010424810999999999,0.004362604399999989,0.4,-0.002993891,0.8,267,0.6
268,969.25,0.010575187,0.005465466599999989,0.4,-0.0032017190000000004,0.8,268,0.6
269,979.5,-0.011128151000000001,0.0033657163999999884,0.4,-0.004202922,0.8,269,0.4
270,968.599976,0.003561854,0.0021046523999999887,0.4,-0.002684914,0.6,270,0.2
271,972.0499880000001,-0.005143768,0.0016579865999999887,0.4,7.55e-05,0.6,271,0.4
272,967.0499880000001,-0.009978764000000001,-0.0024227284000000113,0.6,-0.004844722,0.8,272,0.4
273,957.400024,-0.028044741,-0.010146714000000012,0.8,-0.0018621389999999999,0.6,273,0.4
274,930.5499880000001,0.007307494,-0.0064595850000000125,0.6,0.0008599710000000001,0.4,274,0.4
275,937.349976,-0.000159987,-0.007203953200000013,0.8,-0.001141752,0.6,275,0.6
276,937.2000119999999,-0.011416998999999999,-0.008458599400000013,0.8,-0.000685698,0.6,276,0.4
277,926.5,0.044360471,0.002409247599999988,0.6,0.003931277,0.4,277,0.4
278,967.599976,-0.008732898000000001,0.006271616199999988,0.6,0.004833651,0.4,278,0.4
279,959.150024,0.0061512419999999995,0.006040365799999988,0.6,0.005012556,0.4,279,0.4
280,965.0499880000001,-0.008341524,0.004404058399999989,0.6,0.00592751,0.2,280,0.2
281,957.0,0.011128552,0.008913168599999988,0.4,0.006417585999999999,0.2,281,0.2
282,967.650024,-0.025474111,-0.005053747800000012,0.6,0.000684742,0.4,282,0.4
283,943.0,0.008112433,-0.0016846816000000114,0.4,-0.002243085,0.4,283,0.2
284,950.650024,-0.001157141,-0.0031463582000000115,0.6,-0.004949896,0.6,284,0.4
285,949.5499880000001,-0.017639935,-0.005006040400000012,0.6,-0.003384163,0.6,285,0.6
286,932.7999880000001,-0.0007504419999999999,-0.0073818392000000125,0.8,-0.001140955,0.4,286,0.8
287,932.099976,0.011479468,8.87659999998791e-06,0.6,0.004513786,0.2,287,0.6
288,942.7999880000001,-0.002651676,-0.002143945200000012,0.8,0.00486454,0.2,288,0.6
289,940.2999880000001,0.010209546,0.00012939219999998772,0.6,0.007762914,0.0,289,0.6
290,949.900024,-0.004053096,0.0028467599999999873,0.6,0.006427056,0.0,290,0.4
291,946.0499880000001,0.010094591,0.005015766599999987,0.4,0.002558176,0.2,291,0.4
292,955.599976,-0.015278334,-0.0003357938000000126,0.6,-0.00142845,0.4,292,0.6
293,941.0,0.002019154,0.0005983721999999874,0.4,-0.001804083,0.4,293,0.6
294,942.900024,-0.037596788,-0.008962894600000012,0.6,-0.003688032,0.6,294,0.6
295,907.4500119999999,0.007438426,-0.006664590200000013,0.4,-0.003876825,0.6,295,0.8
296,914.2000119999999,0.025049184,-0.0036736716000000135,0.4,-0.00072253,0.4,296,0.8
